id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID
70,Amercoeur,Hard Coal,CCGT,PP,Belgium,451.0,0.18776470588235292,1968.0,,2009.0,50.431,4.3955,,0.0,0.0,0.0,{'22WAMERCO000010Y'},"{'BEYONDCOAL': {'BEYOND-BE-27'}, 'ENTSOE': {'22WAMERCO000010Y'}, 'GEM': {'L100000100087'}, 'OPSD': {'OEU-4'}, 'GEO': {'GEO-41947', 'GEO-41970'}, 'GPD': {'WRI1002207'}}"
71,Timelkam,Hard Coal,CCGT,CHP,Austria,400.0,0.59,1962.0,2008.0,2008.0,48.0108,13.5891,,0.0,0.0,0.0,{'14WENERGIE--WT02'},"{'BEYONDCOAL': {'BEYOND-AT-9'}, 'ENTSOE': {'14WENERGIE--WT02'}, 'GEM': {'L100000100052'}, 'OPSD': {'OEU-5150'}, 'GEO': {'GEO-45177'}, 'GPD': {'WRI1019163'}}"
72,Hemweg,Hard Coal,Steam Turbine,PP,Netherlands,1090.0,,1994.0,,2019.0,52.4053,4.8471,,0.0,0.0,0.0,{'49W000000000045Y'},"{'BEYONDCOAL': {'BEYOND-NL-1'}, 'ENTSOE': {'49W000000000045Y'}, 'GEM': {'G100000103753'}, 'OPSD': {'OEU-108', 'OEU-106'}, 'GEO': {'GEO-44520'}, 'GPD': {'WRI1019298'}}"
73,Sulcis,Hard Coal,Steam Turbine,PP,Italy,543.9428043722728,,1965.0,2001.0,2027.0,39.1953,8.4,,0.0,0.0,0.0,{'26WIMPI-S20SCLC8'},"{'BEYONDCOAL': {'BEYOND-IT-20'}, 'ENTSOE': {'26WIMPI-S20SCLC8'}, 'GEM': {'G100000109677', 'G100000109678'}, 'OPSD': {'OEU-1381'}, 'GEO': {'GEO-42710'}, 'GPD': {'WRI1002959'}}"
74,Fusina,Hard Coal,Steam Turbine,PP,Italy,899.8104696056581,,1964.0,,2025.0,45.4314,12.2458,,0.0,0.0,0.0,{'26WIMPI-S05FTSNK'},"{'BEYONDCOAL': {'BEYOND-IT-24'}, 'ENTSOE': {'26WIMPI-S05FTSNK'}, 'GEM': {'G100000100197', 'G100000100196', 'G100000100198', 'G100000100199'}, 'OPSD': {'OEU-1295'}, 'GEO': {'GEO-3079'}, 'GPD': {'WRI1002885'}}"
75,Stornorrfors,Hydro,Reservoir,Store,Sweden,581.0,,1958.0,,,63.8525,20.0517,,0.0,0.0,0.0,{'46WPU0000000042T'},"{'ENTSOE': {'46WPU0000000042T'}, 'GEM': {'G603501'}, 'JRC': {'JRC-H48'}, 'OPSD': {'OEU-4851', 'OEU-4849', 'OEU-4850', 'OEU-4852'}, 'GEO': {'GEO-42911'}, 'GPD': {'WRI1002100'}}"
76,Stalon,Hydro,Reservoir,Store,Sweden,133.0,,1961.0,,,64.9439,15.8305,,0.0,0.0,0.0,{'46WPU0000000043R'},"{'ENTSOE': {'46WPU0000000043R'}, 'GEM': {'G603498'}, 'JRC': {'JRC-H402'}, 'OPSD': {'OEU-4846'}, 'GEO': {'GEO-46247'}, 'GPD': {'WRI1002121'}}"
77,Seitevare,Hydro,Reservoir,Store,Sweden,225.0,,1967.0,,,66.9774,18.583,,0.0,0.0,0.0,{'46WPU0000000033U'},"{'ENTSOE': {'46WPU0000000033U'}, 'GEM': {'G603496'}, 'JRC': {'JRC-H222'}, 'OPSD': {'OEU-4845'}, 'GEO': {'GEO-46254'}, 'GPD': {'WRI1002111'}}"
78,Ritsem,Hydro,Reservoir,Store,Sweden,320.0,,1977.0,,,67.7289,17.4851,,0.0,0.0,0.0,{'46WPU0000000026R'},"{'ENTSOE': {'46WPU0000000026R'}, 'GEM': {'G603494'}, 'JRC': {'JRC-H137'}, 'OPSD': {'OEU-4843'}, 'GEO': {'GEO-46077'}, 'GPD': {'WRI1002106'}}"
79,Strasbourg,Hydro,Run-Of-River,PP,France,147.8,,1969.0,2016.0,,48.5256,7.7966,,0.0,0.0,0.0,{'17W100P100P0308H'},"{'ENTSOE': {'17W100P100P0308H'}, 'GEM': {'G601706'}, 'JRC': {'JRC-H339'}, 'OPSD': {'OEU-228'}, 'GEO': {'GEO-39811'}, 'GPD': {'WRI1002780'}}"
80,Super Bissorte,Hydro,Pumped Storage,Store,France,742.3,,1936.0,,,45.2047,6.5779,3.8181818181818183,0.0,0.0,0.0,{'17W100P100P02764'},"{'ENTSOE': {'17W100P100P02764'}, 'GEM': {'G601707'}, 'JRC': {'JRC-H24'}, 'OPSD': {'OEU-203'}, 'GEO': {'GEO-44379', 'GEO-39783'}, 'GPD': {'WRI1002781'}}"
81,Villarodin,Hydro,Reservoir,Store,France,357.0,,1968.0,,,45.2128,6.7164,1932.4929971988795,0.0,0.0,0.0,{'17W100P100P0300X'},"{'ENTSOE': {'17W100P100P0300X'}, 'GEM': {'G601708'}, 'JRC': {'JRC-H114'}, 'OPSD': {'OEU-252'}, 'GEO': {'GEO-39817'}, 'GPD': {'WRI1002784'}}"
82,Vogelgrun,Hydro,Run-Of-River,PP,France,140.5,,1958.0,,,48.0199,7.5733,,0.0,0.0,0.0,{'17W100P100P0311S'},"{'ENTSOE': {'17W100P100P0311S'}, 'GEM': {'G601709'}, 'JRC': {'JRC-H354', 'JRC-H364'}, 'OPSD': {'OEU-230'}, 'GEO': {'GEO-5953'}, 'GPD': {'WRI1002785'}}"
83,Vouglans,Hydro,Reservoir,Store,France,285.0,,1968.0,,,46.3968,5.6634,,0.0,0.0,0.0,{'17W100P100P0301V'},"{'ENTSOE': {'17W100P100P0301V'}, 'GEM': {'G601710'}, 'JRC': {'JRC-H167'}, 'OPSD': {'OEU-253'}, 'GEO': {'GEO-39796', 'GEO-45927'}, 'GPD': {'WRI1002786'}}"
84,Anapo Le,Hydro,Pumped Storage,Store,Italy,500.0,,1989.0,,,37.1101,15.1493,8.0,0.0,0.0,0.0,{'26WIMYI-S19ANPAB'},"{'ENTSOE': {'26WIMYI-S19ANPAB'}, 'GEM': {'G602217'}, 'JRC': {'JRC-H55'}, 'OPSD': {'OEU-1369'}, 'GEO': {'GEO-45434'}, 'GPD': {'WRI1002846'}}"
85,Edolo,Hydro,Pumped Storage,Store,Italy,950.0,,1984.0,,,46.1721,10.3442,5.010224948875256,0.0,0.0,0.0,{'26WIMPI-S03EDLO9'},"{'ENTSOE': {'26WIMPI-S03EDLO9'}, 'GEM': {'G602228'}, 'JRC': {'JRC-H17'}, 'OPSD': {'OEU-1269'}, 'GEO': {'GEO-43971'}, 'GPD': {'WRI1002877'}}"
86,Entracque Chro,Hydro,Pumped Storage,Store,Italy,1064.0,,1982.0,,,44.2299,7.3908,15.845864661654135,0.0,0.0,0.0,{'26WIMPI-S01ENTRP'},"{'ENTSOE': {'26WIMPI-S01ENTRP'}, 'GEM': {'G602229', 'G602230'}, 'JRC': {'JRC-H10'}, 'OPSD': {'OEU-1254'}, 'GEO': {'GEO-45433', 'GEO-45432'}, 'GPD': {'WRI1002882'}}"
87,Fiorano,Hydro,Pumped Storage,Store,Italy,544.0,,1973.0,,,46.0442,10.3521,229.57746478873239,0.0,0.0,0.0,"{'26WIMPI-M03SFRN0', '26WIMPI-S03SFRNQ'}","{'ENTSOE': {'26WIMPI-M03SFRN0', '26WIMPI-S03SFRNQ'}, 'GEM': {'G602251'}, 'JRC': {'JRC-H49'}, 'OPSD': {'OEU-1276'}, 'GEO': {'GEO-45424'}, 'GPD': {'WRI1002942'}}"
88,Presenzano,Hydro,Pumped Storage,Store,Italy,1005.0,,1991.0,,,41.3854,14.0929,15.0,0.0,0.0,0.0,{'26WIMPI-S15PRSN8'},"{'ENTSOE': {'26WIMPI-S15PRSN8'}, 'GEM': {'G602246'}, 'JRC': {'JRC-H14'}, 'OPSD': {'OEU-1347'}, 'GEO': {'GEO-45430'}, 'GPD': {'WRI1002929'}}"
89,Roncovalgrande,Hydro,Pumped Storage,Store,Italy,1000.0,,1971.0,,,46.0694,8.7324,17.421259842519685,0.0,0.0,0.0,{'26WIMPI-S03RNCVS'},"{'ENTSOE': {'26WIMPI-S03RNCVS'}, 'GEM': {'G602249'}, 'JRC': {'JRC-H15'}, 'OPSD': {'OEU-1275'}, 'GEO': {'GEO-45431'}, 'GPD': {'WRI1002936'}}"
90,Dychow,Hydro,Pumped Storage,Store,Poland,85.0,,1936.0,2002.0,,51.9886,15.0541,2.717391304347826,0.0,0.0,0.0,{'19W000000000272Y'},"{'ENTSOE': {'19W000000000272Y'}, 'GEM': {'G603211'}, 'JRC': {'JRC-H591'}, 'OPSD': {'OEU-333', 'OEU-331', 'OEU-332'}, 'GEO': {'GEO-42468'}, 'GPD': {'WRI1061534'}}"
91,Porabka Zar,Hydro,Pumped Storage,Store,Poland,540.0,,1953.0,1998.0,,49.7803,19.2116,3.629764065335753,0.0,0.0,0.0,{'19W000000000247X'},"{'ENTSOE': {'19W000000000247X'}, 'GEM': {'G603214'}, 'JRC': {'JRC-H50', 'JRC-H1649'}, 'OPSD': {'OEU-388', 'OEU-385', 'OEU-387', 'OEU-386'}, 'GEO': {'GEO-42472', 'GEO-42466'}, 'GPD': {'WRI1061543'}}"
92,Bastusel,Hydro,Reservoir,Store,Sweden,100.0,,1972.0,,,65.4029,18.6736,,0.0,0.0,0.0,{'46WPU0000000038K'},"{'ENTSOE': {'46WPU0000000038K'}, 'GEM': {'G603454'}, 'JRC': {'JRC-H531'}, 'OPSD': {'OEU-4811'}, 'GEO': {'GEO-46253'}, 'GPD': {'WRI1002129'}}"
93,Gallejaur,Hydro,Reservoir,Store,Sweden,214.0,,1964.0,,,65.1269,19.4693,,0.0,0.0,0.0,{'46WPU0000000039I'},"{'ENTSOE': {'46WPU0000000039I'}, 'GEM': {'G603459'}, 'JRC': {'JRC-H227'}, 'OPSD': {'OEU-4816', 'OEU-4817'}, 'GEO': {'GEO-46248'}, 'GPD': {'WRI1002110'}}"
94,Harspranget,Hydro,Reservoir,Store,Sweden,830.0,,1919.0,,,66.9541,19.8147,,0.0,0.0,0.0,{'46WPU0000000029L'},"{'ENTSOE': {'46WPU0000000029L'}, 'GEM': {'G603465'}, 'JRC': {'JRC-H27'}, 'OPSD': {'OEU-4819', 'OEU-4820', 'OEU-4821', 'OEU-4818'}, 'GEO': {'GEO-42916'}, 'GPD': {'WRI1002099'}}"
95,Letsi,Hydro,Reservoir,Store,Sweden,487.0,,1967.0,,,66.504,20.3828,,0.0,0.0,0.0,{'46WPU0000000035Q'},"{'ENTSOE': {'46WPU0000000035Q'}, 'GEM': {'G603482'}, 'JRC': {'JRC-H78'}, 'OPSD': {'OEU-4825', 'OEU-4827', 'OEU-4826'}, 'GEO': {'GEO-44343'}, 'GPD': {'WRI1002101'}}"
96,Ligga,Hydro,Reservoir,Store,Sweden,343.0,,1954.0,,,66.809,19.8997,,0.0,0.0,0.0,{'46WPU0000000031Y'},"{'ENTSOE': {'46WPU0000000031Y'}, 'GEM': {'G603483'}, 'JRC': {'JRC-H285'}, 'OPSD': {'OEU-4828'}, 'GEO': {'GEO-42917'}, 'GPD': {'WRI1002104'}}"
97,Messaure,Hydro,Reservoir,Store,Sweden,452.0,,1963.0,,,66.6926,20.3476,,0.0,0.0,0.0,{'46WPU0000000032W'},"{'ENTSOE': {'46WPU0000000032W'}, 'GEM': {'G603484'}, 'JRC': {'JRC-H71'}, 'OPSD': {'OEU-4831', 'OEU-4830', 'OEU-4829'}, 'GEO': {'GEO-42918'}, 'GPD': {'WRI1002102'}}"
98,Porjus,Hydro,Reservoir,Store,Sweden,440.0,,1975.0,,,66.9587,19.8008,,0.0,0.0,0.0,{'46WPU0000000028N'},"{'ENTSOE': {'46WPU0000000028N'}, 'GEM': {'G603490'}, 'JRC': {'JRC-H68'}, 'OPSD': {'OEU-4837', 'OEU-4836'}, 'GEO': {'GEO-42910'}, 'GPD': {'WRI1002103'}}"
99,Porsi,Hydro,Reservoir,Store,Sweden,275.0,,1962.0,,,66.4287,20.6533,,0.0,0.0,0.0,{'46WPU0000000036O'},"{'ENTSOE': {'46WPU0000000036O'}, 'GEM': {'G603491'}, 'JRC': {'JRC-H175'}, 'OPSD': {'OEU-4838'}, 'GEO': {'GEO-46241'}, 'GPD': {'WRI1002108'}}"
100,Kaprun Schwarzach,Hydro,Reservoir,Store,Austria,120.0,,1960.0,1960.0,,47.3149,13.1394,,0.0,0.0,0.0,{'14W-TKS-KW-----P'},"{'ENTSOE': {'14W-TKS-KW-----P'}, 'GEM': {'G600114'}, 'JRC': {'JRC-H427'}, 'OPSD': {'OEU-5119'}, 'GEO': {'GEO-45559'}, 'GPD': {'WRI1005240'}}"
101,Brindisi Sud,Hard Coal,Steam Turbine,PP,Italy,1825.435173995085,,1991.0,,2025.0,40.5639,18.0322,,0.0,0.0,0.0,{'26WIMPI-S16BSCRY'},"{'BEYONDCOAL': {'BEYOND-IT-2'}, 'ENTSOE': {'26WIMPI-S16BSCRY'}, 'GEM': {'G100000101061', 'G100000101063', 'G100000101062', 'G100000101064'}, 'OPSD': {'OEU-1352'}, 'GEO': {'GEO-3078'}, 'GPD': {'WRI1002855'}}"
102,Greifenstein,Hydro,Run-Of-River,PP,Austria,293.0,,1985.0,1985.0,,48.3562,16.2424,,0.0,0.0,0.0,{'14W-BGS-KW-----Q'},"{'ENTSOE': {'14W-BGS-KW-----Q'}, 'GEM': {'G600104'}, 'JRC': {'JRC-H152'}, 'OPSD': {'OEU-5065'}, 'GEO': {'GEO-45056'}, 'GPD': {'WRI1005179'}}"
103,Chooz,Nuclear,Steam Turbine,PP,France,3000.0,,1967.0,,2039.0,50.0901,4.7872,,0.0,0.0,0.0,"{'17W100P100P01962', '17W100P100P01954'}","{'ENTSOE': {'17W100P100P01962', '17W100P100P01954'}, 'GEM': {'G100000500509', 'G100000500010', 'G100000500011'}, 'OPSD': {'OEU-273', 'OEU-272'}, 'WIKIPEDIA': {'WIKIPEDIA-80', 'WIKIPEDIA-78', 'WIKIPEDIA-79'}, 'GEO': {'GEO-2670'}, 'GPD': {'WRI1002707'}}"
104,Sizb,Nuclear,Steam Turbine,PP,United Kingdom,1320.0,,1966.0,1995.0,2035.0,52.21303333333333,1.6198666666666668,,0.0,0.0,0.0,{'48WSTN00000SIZBP'},"{'ENTSOE': {'48WSTN00000SIZBP'}, 'GEM': {'G100000501045', 'G100000501044', 'G100000501043'}, 'OPSD': {'OEU-2900'}, 'WIKIPEDIA': {'WIKIPEDIA-221', 'WIKIPEDIA-222', 'WIKIPEDIA-223'}, 'GEO': {'GEO-5425'}, 'GPD': {'GBR1000058'}}"
105,St Laurent,Nuclear,Steam Turbine,PP,France,1830.0,,1969.0,,2023.0,47.7197,1.5783,,0.0,0.0,0.0,"{'17W100P100P0230S', '17W100P100P0229D'}","{'ENTSOE': {'17W100P100P0230S', '17W100P100P0229D'}, 'GEM': {'G100000500458', 'G100000500283', 'G100000500284', 'G100000500431'}, 'OPSD': {'OEU-306', 'OEU-307'}, 'WIKIPEDIA': {'WIKIPEDIA-118', 'WIKIPEDIA-119', 'WIKIPEDIA-120', 'WIKIPEDIA-117'}, 'GEO': {'GEO-5217'}, 'GPD': {'WRI1002779'}}"
106,Torn,Nuclear,Steam Turbine,PP,United Kingdom,1370.0,,1988.0,1988.0,2030.0,55.9679,-2.4086,,0.0,0.0,0.0,{'48WSTN00000TORNX'},"{'ENTSOE': {'48WSTN00000TORNX'}, 'GEM': {'G100000500434', 'G100000500435'}, 'OPSD': {'OEU-2901'}, 'WIKIPEDIA': {'WIKIPEDIA-224', 'WIKIPEDIA-225'}, 'GEO': {'GEO-5748'}, 'GPD': {'GBR1000059'}}"
107,Hrtl,Nuclear,Steam Turbine,PP,United Kingdom,1332.0,,1983.0,1983.0,2024.0,54.6341,-1.1801,,0.0,0.0,0.0,{'48WSTN00000HRTL5'},"{'ENTSOE': {'48WSTN00000HRTL5'}, 'GEM': {'G100000501026', 'G100000501025'}, 'OPSD': {'OEU-2895'}, 'WIKIPEDIA': {'WIKIPEDIA-204', 'WIKIPEDIA-203'}, 'GEO': {'GEO-3491'}, 'GPD': {'GBR1000053'}}"
108,Heym,Nuclear,Steam Turbine,PP,United Kingdom,2676.0,,1983.0,1988.0,2030.0,54.030255,-2.91305,,0.0,0.0,0.0,"{'48WSTN0000HEYM1P', '48WSTN0000HEYM2N'}","{'ENTSOE': {'48WSTN0000HEYM1P', '48WSTN0000HEYM2N'}, 'GEM': {'G100000501030', 'G100000501029', 'G100000501027', 'G100000501028'}, 'OPSD': {'OEU-2897', 'OEU-2896'}, 'WIKIPEDIA': {'WIKIPEDIA-207', 'WIKIPEDIA-206', 'WIKIPEDIA-205', 'WIKIPEDIA-208'}, 'GEO': {'GEO-3533'}, 'GPD': {'GBR1000055', 'GBR1000054'}}"
109,Kkw Muhleberg Kkm,Nuclear,Steam Turbine,PP,Switzerland,378.0,,1972.0,1972.0,2019.0,46.9689,7.2684,,0.0,0.0,0.0,{'12W-0000000057-Z'},"{'ENTSOE': {'12W-0000000057-Z'}, 'GEM': {'G100000500506'}, 'OPSD': {'OEU-1241'}, 'WIKIPEDIA': {'WIKIPEDIA-153'}, 'GEO': {'GEO-4396'}, 'GPD': {'WRI1004274'}}"
110,Kkl Kernkw Leibstadt Ag,Nuclear,Steam Turbine,PP,Switzerland,1220.0,,1984.0,1984.0,2051.0,47.6012,8.1845,,0.0,0.0,0.0,{'12W-0000000052-D'},"{'ENTSOE': {'12W-0000000052-D'}, 'GEM': {'G100000500087'}, 'OPSD': {'OEU-1245'}, 'WIKIPEDIA': {'WIKIPEDIA-152'}, 'GEO': {'GEO-4025'}, 'GPD': {'WRI1004273'}}"
111,Kkb Kernkw Beznau,Nuclear,Steam Turbine,PP,Switzerland,730.0,,1969.0,1971.0,2051.0,47.552,8.2281,,0.0,0.0,0.0,{'12W-0000000017-E'},"{'ENTSOE': {'12W-0000000017-E'}, 'GEM': {'G100000500505', 'G100000500504'}, 'OPSD': {'OEU-1244', 'OEU-1243'}, 'WIKIPEDIA': {'WIKIPEDIA-150', 'WIKIPEDIA-149'}, 'GEO': {'GEO-2329'}, 'GPD': {'WRI1004271'}}"
112,Kernkraftwerk Gosgen,Nuclear,Steam Turbine,PP,Switzerland,1020.0,,1979.0,1979.0,2051.0,47.3656,7.96801,,0.0,0.0,0.0,{'12W-0000000056-1'},"{'ENTSOE': {'12W-0000000056-1'}, 'GEM': {'G100000500203'}, 'OPSD': {'OEU-1242'}, 'WIKIPEDIA': {'WIKIPEDIA-151'}, 'GEO': {'GEO-3343'}, 'GPD': {'WRI1004272'}}"
113,Ringhals,Nuclear,Steam Turbine,PP,Sweden,3956.0,,1975.0,,2051.0,57.2574,12.1087,,0.0,0.0,0.0,"{'46WPU0000000014Y', '46WPU00000000113', '46WPU00000000105', '46WPU00000000121'}","{'ENTSOE': {'46WPU0000000014Y', '46WPU00000000113', '46WPU00000000105', '46WPU00000000121'}, 'GEM': {'G100000500129', 'G100000500186', 'G100000500353', 'G100000500334'}, 'OPSD': {'OEU-4839', 'OEU-4840', 'OEU-4842', 'OEU-4841'}, 'WIKIPEDIA': {'WIKIPEDIA-145', 'WIKIPEDIA-146', 'WIKIPEDIA-148', 'WIKIPEDIA-147'}, 'GEO': {'GEO-5093'}, 'GPD': {'WRI1002097'}}"
114,Oskarshamn,Nuclear,Steam Turbine,PP,Sweden,1400.0,,1972.0,2006.0,2051.0,57.416599999999995,16.67301,,0.0,0.0,0.0,{'46WPU0000000061P'},"{'ENTSOE': {'46WPU0000000061P'}, 'GEM': {'G100000500041', 'G100000500472', 'G100000500405'}, 'OPSD': {'OEU-4833', 'OEU-4834', 'OEU-4835'}, 'WIKIPEDIA': {'WIKIPEDIA-144', 'WIKIPEDIA-142', 'WIKIPEDIA-143'}, 'GEO': {'GEO-4646'}, 'GPD': {'WRI1002168'}}"
115,Forsmark Block,Nuclear,Steam Turbine,PP,Sweden,3261.0,,1980.0,,2051.0,60.40279999999999,18.1744,,0.0,0.0,0.0,"{'46WPU0000000017S', '46WPU0000000016U', '46WPU0000000015W'}","{'ENTSOE': {'46WPU0000000017S', '46WPU0000000016U', '46WPU0000000015W'}, 'GEM': {'G100000500146', 'G100000500246', 'G100000500128'}, 'OPSD': {'OEU-4812', 'OEU-4814', 'OEU-4813'}, 'WIKIPEDIA': {'WIKIPEDIA-139', 'WIKIPEDIA-140', 'WIKIPEDIA-141'}, 'GEO': {'GEO-3200'}, 'GPD': {'WRI1002098'}}"
116,Kkw Philippsburg,Nuclear,Steam Turbine,PP,Germany,1402.0,0.33,1979.0,1985.0,2019.0,49.2529,8.4364,,0.0,0.0,0.0,{'11WD4KKP21N-S--O'},"{'ENTSOE': {'11WD4KKP21N-S--O'}, 'GEM': {'G100000500030', 'G100000500343'}, 'OPSD': {'BNA0802'}, 'WIKIPEDIA': {'WIKIPEDIA-44', 'WIKIPEDIA-45'}, 'GEO': {'GEO-4780'}, 'GPD': {'WRI1006001'}}"
117,Kernkraftwerk Neckarwestheim,Nuclear,Steam Turbine,PP,Germany,1320.0,0.33,1976.0,1989.0,2023.0,49.0408,9.1759,,0.0,0.0,0.0,{'11WD4GKNK1S----S'},"{'ENTSOE': {'11WD4GKNK1S----S'}, 'GEM': {'G100000500046', 'G100000500357'}, 'OPSD': {'BNA0686'}, 'WIKIPEDIA': {'WIKIPEDIA-41'}, 'GEO': {'GEO-4453'}, 'GPD': {'WRI1005974'}}"
118,Isar,Nuclear,Steam Turbine,PP,Germany,1410.0,0.33,1979.0,1988.0,2023.0,48.6046,12.29575,,0.0,0.0,0.0,{'11WD2ISKW000299Q'},"{'ENTSOE': {'11WD2ISKW000299Q'}, 'GEM': {'G100000500031', 'G100000500344'}, 'OPSD': {'BNA0263'}, 'WIKIPEDIA': {'WIKIPEDIA-32'}, 'GEO': {'GEO-3688'}, 'GPD': {'WRI1005849'}}"
119,Emsland,Nuclear,Steam Turbine,PP,Germany,1336.0,0.33,1988.0,1988.0,2023.0,52.4716,7.3204,,0.0,0.0,0.0,{'11WD7KKE-1K--KW5'},"{'ENTSOE': {'11WD7KKE-1K--KW5'}, 'GEM': {'G100000500045'}, 'OPSD': {'BNA0607'}, 'WIKIPEDIA': {'WIKIPEDIA-18'}, 'GEO': {'GEO-3071'}, 'GPD': {'WRI1005659'}}"
120,Brokdorf,Nuclear,Steam Turbine,PP,Germany,1410.0,0.33,1986.0,1986.0,2021.0,53.8506,9.34501,,0.0,0.0,0.0,{'11WD2BRKW000294C'},"{'ENTSOE': {'11WD2BRKW000294C'}, 'GEM': {'G100000500038'}, 'OPSD': {'BNA0157'}, 'WIKIPEDIA': {'WIKIPEDIA-16'}, 'GEO': {'GEO-2440'}, 'GPD': {'WRI1005621'}}"
121,Tricastin,Nuclear,Steam Turbine,PP,France,3660.0,,1980.0,,2021.0,44.3311,4.7311,,0.0,0.0,0.0,"{'17W100P100P0231Q', '17W100P100P0232O', '17W100P100P0233M', '17W100P100P0234K'}","{'ENTSOE': {'17W100P100P0231Q', '17W100P100P0232O', '17W100P100P0233M', '17W100P100P0234K'}, 'GEM': {'G100000500287', 'G100000500286', 'G100000500285', 'G100000500288'}, 'OPSD': {'OEU-311', 'OEU-310', 'OEU-309', 'OEU-308'}, 'WIKIPEDIA': {'WIKIPEDIA-124', 'WIKIPEDIA-125', 'WIKIPEDIA-123', 'WIKIPEDIA-122'}, 'GEO': {'GEO-5778'}, 'GPD': {'WRI1002782'}}"
122,Penly,Nuclear,Steam Turbine,PP,France,2660.0,,1990.0,,2032.0,49.9764,1.2107,,0.0,0.0,0.0,"{'17W100P100P0226J', '17W100P100P0225L'}","{'ENTSOE': {'17W100P100P0226J', '17W100P100P0225L'}, 'GEM': {'G100000500057', 'G100000500056'}, 'OPSD': {'OEU-303', 'OEU-302'}, 'WIKIPEDIA': {'WIKIPEDIA-113', 'WIKIPEDIA-112'}, 'GEO': {'GEO-4746'}, 'GPD': {'WRI1002754'}}"
123,Paluel,Nuclear,Steam Turbine,PP,France,5320.0,,1984.0,,2026.0,49.8582,0.6354,,0.0,0.0,0.0,"{'17W100P100P0222R', '17W100P100P0224N', '17W100P100P0223P', '17W100P100P0221T'}","{'ENTSOE': {'17W100P100P0222R', '17W100P100P0224N', '17W100P100P0223P', '17W100P100P0221T'}, 'GEM': {'G100000500052', 'G100000500054', 'G100000500055', 'G100000500053'}, 'OPSD': {'OEU-300', 'OEU-299', 'OEU-301', 'OEU-298'}, 'WIKIPEDIA': {'WIKIPEDIA-108', 'WIKIPEDIA-111', 'WIKIPEDIA-110', 'WIKIPEDIA-109'}, 'GEO': {'GEO-4689'}, 'GPD': {'WRI1002752'}}"
124,Nogent,Nuclear,Steam Turbine,PP,France,2620.0,,1987.0,,2029.0,48.5171,3.5181,,0.0,0.0,0.0,"{'17W100P100P0220V', '17W100P100P0219G'}","{'ENTSOE': {'17W100P100P0220V', '17W100P100P0219G'}, 'GEM': {'G100000500065', 'G100000500064'}, 'OPSD': {'OEU-296', 'OEU-297'}, 'WIKIPEDIA': {'WIKIPEDIA-107', 'WIKIPEDIA-106'}, 'GEO': {'GEO-4511'}, 'GPD': {'WRI1002749'}}"
125,Gravelines,Nuclear,Steam Turbine,PP,France,5460.0,,1980.0,,2028.0,51.014100000000006,2.1332,,0.0,0.0,0.0,"{'17W100P100P0215O', '17W100P100P0213S', '17W100P100P0216M', '17W100P100P0214Q', '17W100P100P0218I', '17W100P100P0217K'}","{'ENTSOE': {'17W100P100P0215O', '17W100P100P0213S', '17W100P100P0216M', '17W100P100P0214Q', '17W100P100P0218I', '17W100P100P0217K'}, 'GEM': {'G100000500299', 'G100000500301', 'G100000500298', 'G100000500300', 'G100000500297', 'G100000500302'}, 'OPSD': {'OEU-295', 'OEU-290', 'OEU-294', 'OEU-292', 'OEU-291', 'OEU-293'}, 'WIKIPEDIA': {'WIKIPEDIA-100', 'WIKIPEDIA-98', 'WIKIPEDIA-102', 'WIKIPEDIA-99', 'WIKIPEDIA-101', 'WIKIPEDIA-103'}, 'GEO': {'GEO-3383'}, 'GPD': {'WRI1002735'}}"
126,Golfech,Nuclear,Steam Turbine,PP,France,2620.0,,1990.0,,2034.0,44.106,0.8443,,0.0,0.0,0.0,"{'17W100P100P0211W', '17W100P100P0212U'}","{'ENTSOE': {'17W100P100P0211W', '17W100P100P0212U'}, 'GEM': {'G100000500062', 'G100000500063'}, 'OPSD': {'OEU-289', 'OEU-288'}, 'WIKIPEDIA': {'WIKIPEDIA-97', 'WIKIPEDIA-96'}, 'GEO': {'GEO-3348'}, 'GPD': {'WRI1002733'}}"
127,Flamanville,Nuclear,Steam Turbine,PP,France,2660.0,,1985.0,,2051.0,49.5366,-1.8823,,0.0,0.0,0.0,"{'17W100P100P0210Y', '17W100P100P0209J'}","{'ENTSOE': {'17W100P100P0210Y', '17W100P100P0209J'}, 'GEM': {'G100000500050', 'G100000500051', 'G100000500007'}, 'OPSD': {'OEU-286', 'OEU-287'}, 'WIKIPEDIA': {'WIKIPEDIA-95', 'WIKIPEDIA-94', 'WIKIPEDIA-93'}, 'GEO': {'GEO-3183'}, 'GPD': {'WRI1002728'}}"
128,Fessenheim,Nuclear,Steam Turbine,PP,France,1760.0,,1977.0,,2020.0,47.9032,7.5609,,0.0,0.0,0.0,"{'17W100P100P0208L', '17W100P100P0207N'}","{'ENTSOE': {'17W100P100P0208L', '17W100P100P0207N'}, 'GEM': {'G100000500278', 'G100000500277'}, 'OPSD': {'OEU-284', 'OEU-285'}, 'WIKIPEDIA': {'WIKIPEDIA-92', 'WIKIPEDIA-91'}, 'GEO': {'GEO-3171'}, 'GPD': {'WRI1002727'}}"
